"tahun","bulan","kota_administrasi","kecamatan","penderita_dbd","meninggal","periode_data"
"2018","05","Jakarta Timur","Cipayung","2","0","201805"
"2018","06","Jakarta Timur","Cipayung","9","0","201806"
"2018","07","Jakarta Timur","Cipayung","8","0","201807"
"2018","08","Jakarta Timur","Cipayung","3","0","201808"
"2018","09","Jakarta Timur","Cipayung","0","0","201809"
"2018","10","Jakarta Timur","Cipayung","0","0","201810"
"2018","11","Jakarta Timur","Cipayung","4","0","201811"
"2018","12","Jakarta Timur","Cipayung","5","0","201812"
"2018","01","Jakarta Timur","Ciracas","10","0","201801"
"2018","02","Jakarta Timur","Ciracas","7","0","201802"
"2018","03","Jakarta Timur","Ciracas","12","0","201803"
"2018","04","Jakarta Timur","Ciracas","18","0","201804"
"2018","05","Jakarta Timur","Ciracas","8","0","201805"
"2018","06","Jakarta Timur","Ciracas","11","0","201806"
"2018","07","Jakarta Timur","Ciracas","22","0","201807"
"2018","08","Jakarta Timur","Ciracas","8","0","201808"
"2018","09","Jakarta Timur","Ciracas","3","0","201809"
"2018","10","Jakarta Timur","Ciracas","2","0","201810"
"2018","11","Jakarta Timur","Ciracas","3","0","201811"
"2018","12","Jakarta Timur","Ciracas","4","0","201812"
"2018","01","Jakarta Timur","Duren Sawit","6","0","201801"
"2018","02","Jakarta Timur","Duren Sawit","7","0","201802"
"2018","03","Jakarta Timur","Duren Sawit","10","0","201803"
"2018","04","Jakarta Timur","Duren Sawit","13","0","201804"
"2018","05","Jakarta Timur","Duren Sawit","35","0","201805"
"2018","06","Jakarta Timur","Duren Sawit","19","0","201806"
"2018","07","Jakarta Timur","Duren Sawit","8","0","201807"
"2018","08","Jakarta Timur","Duren Sawit","1","0","201808"
"2018","09","Jakarta Timur","Duren Sawit","1","0","201809"
"2018","10","Jakarta Timur","Duren Sawit","3","0","201810"
"2018","11","Jakarta Timur","Duren Sawit","3","0","201811"
"2018","12","Jakarta Timur","Duren Sawit","3","0","201812"
"2018","01","Jakarta Timur","Jatinegara","1","0","201801"
"2018","02","Jakarta Timur","Jatinegara","3","0","201802"
"2018","03","Jakarta Timur","Jatinegara","7","0","201803"
"2018","04","Jakarta Timur","Jatinegara","15","0","201804"
"2018","05","Jakarta Timur","Jatinegara","14","0","201805"
"2018","06","Jakarta Timur","Jatinegara","5","0","201806"
"2018","07","Jakarta Timur","Jatinegara","10","0","201807"
"2018","08","Jakarta Timur","Jatinegara","1","0","201808"
"2018","09","Jakarta Timur","Jatinegara","3","0","201809"
"2018","10","Jakarta Timur","Jatinegara","2","0","201810"
"2018","11","Jakarta Timur","Jatinegara","1","0","201811"
"2018","12","Jakarta Timur","Jatinegara","5","0","201812"
"2018","01","Jakarta Timur","Kramat Jati","5","0","201801"
"2018","02","Jakarta Timur","Kramat Jati","6","0","201802"
"2018","03","Jakarta Timur","Kramat Jati","3","0","201803"
"2018","04","Jakarta Timur","Kramat Jati","4","0","201804"
"2018","05","Jakarta Timur","Kramat Jati","8","0","201805"
"2018","06","Jakarta Timur","Kramat Jati","11","0","201806"
"2018","07","Jakarta Timur","Kramat Jati","4","0","201807"
"2018","08","Jakarta Timur","Kramat Jati","4","0","201808"
"2018","09","Jakarta Timur","Kramat Jati","1","0","201809"
"2015","12","Jakarta Timur","Cakung","6","0","201512"
"2015","01","Jakarta Timur","Cipayung","13","2","201501"
"2015","02","Jakarta Timur","Cipayung","14","0","201502"
"2015","03","Jakarta Timur","Cipayung","16","0","201503"
"2015","04","Jakarta Timur","Cipayung","26","0","201504"
"2015","05","Jakarta Timur","Cipayung","22","0","201505"
"2015","06","Jakarta Timur","Cipayung","18","0","201506"
"2015","07","Jakarta Timur","Cipayung","8","0","201507"
"2015","08","Jakarta Timur","Cipayung","4","0","201508"
"2015","09","Jakarta Timur","Cipayung","3","0","201509"
"2015","10","Jakarta Timur","Cipayung","0","0","201510"
"2015","11","Jakarta Timur","Cipayung","3","0","201511"
"2015","12","Jakarta Timur","Cipayung","3","0","201512"
"2015","01","Jakarta Timur","Ciracas","10","1","201501"
"2015","02","Jakarta Timur","Ciracas","6","0","201502"
"2015","03","Jakarta Timur","Ciracas","10","0","201503"
"2015","04","Jakarta Timur","Ciracas","13","0","201504"
"2015","05","Jakarta Timur","Ciracas","16","0","201505"
"2015","06","Jakarta Timur","Ciracas","11","0","201506"
"2015","07","Jakarta Timur","Ciracas","5","0","201507"
"2015","08","Jakarta Timur","Ciracas","4","0","201508"
"2015","09","Jakarta Timur","Ciracas","1","0","201509"
"2015","10","Jakarta Timur","Ciracas","4","0","201510"
"2015","11","Jakarta Timur","Ciracas","5","0","201511"
"2015","12","Jakarta Timur","Ciracas","5","0","201512"
"2015","01","Jakarta Timur","Duren Sawit","15","0","201501"
"2015","02","Jakarta Timur","Duren Sawit","23","0","201502"
"2015","03","Jakarta Timur","Duren Sawit","51","0","201503"
"2015","04","Jakarta Timur","Duren Sawit","39","0","201504"
"2015","05","Jakarta Timur","Duren Sawit","21","0","201505"
"2015","06","Jakarta Timur","Duren Sawit","29","0","201506"
"2015","07","Jakarta Timur","Duren Sawit","14","0","201507"
"2015","08","Jakarta Timur","Duren Sawit","7","0","201508"
"2015","09","Jakarta Timur","Duren Sawit","3","0","201509"
"2015","10","Jakarta Timur","Duren Sawit","2","0","201510"
"2015","11","Jakarta Timur","Duren Sawit","2","0","201511"
"2015","12","Jakarta Timur","Duren Sawit","6","0","201512"
"2015","01","Jakarta Timur","Jatinegara","3","0","201501"
"2015","02","Jakarta Timur","Jatinegara","7","0","201502"
"2015","03","Jakarta Timur","Jatinegara","12","0","201503"
"2015","04","Jakarta Timur","Jatinegara","12","0","201504"
"2015","05","Jakarta Timur","Jatinegara","10","0","201505"
"2015","06","Jakarta Timur","Jatinegara","8","0","201506"
"2015","07","Jakarta Timur","Jatinegara","8","0","201507"
"2015","08","Jakarta Timur","Jatinegara","3","0","201508"
"2015","09","Jakarta Timur","Jatinegara","5","0","201509"
"2015","10","Jakarta Timur","Jatinegara","5","0","201510"
"2015","11","Jakarta Timur","Jatinegara","5","0","201511"
"2015","12","Jakarta Timur","Jatinegara","5","0","201512"
"2015","01","Jakarta Timur","Kramat Jati","12","0","201501"
"2015","02","Jakarta Timur","Kramat Jati","4","0","201502"
"2015","03","Jakarta Timur","Kramat Jati","17","0","201503"
"2015","04","Jakarta Timur","Kramat Jati","9","0","201504"
"2015","05","Jakarta Timur","Kramat Jati","16","0","201505"
"2015","06","Jakarta Timur","Kramat Jati","14","0","201506"
"2015","07","Jakarta Timur","Kramat Jati","11","0","201507"
"2015","08","Jakarta Timur","Kramat Jati","2","0","201508"
"2015","09","Jakarta Timur","Kramat Jati","6","0","201509"
"2015","10","Jakarta Timur","Kramat Jati","4","0","201510"
"2015","11","Jakarta Timur","Kramat Jati","7","0","201511"
"2015","12","Jakarta Timur","Kramat Jati","3","0","201512"
"2015","01","Jakarta Timur","Makasar","1","0","201501"
"2015","02","Jakarta Timur","Makasar","7","0","201502"
"2015","03","Jakarta Timur","Makasar","15","0","201503"
"2015","04","Jakarta Timur","Makasar","13","0","201504"
"2015","05","Jakarta Timur","Makasar","14","0","201505"
"2015","06","Jakarta Timur","Makasar","9","0","201506"
"2015","07","Jakarta Timur","Makasar","7","0","201507"
"2015","08","Jakarta Timur","Makasar","4","0","201508"
"2015","09","Jakarta Timur","Makasar","1","0","201509"
"2015","10","Jakarta Timur","Makasar","1","0","201510"
"2015","11","Jakarta Timur","Makasar","1","0","201511"
"2015","12","Jakarta Timur","Makasar","2","0","201512"
"2015","01","Jakarta Timur","Matraman","4","0","201501"
"2015","02","Jakarta Timur","Matraman","5","0","201502"
"2015","03","Jakarta Timur","Matraman","11","0","201503"
"2015","04","Jakarta Timur","Matraman","15","0","201504"
"2015","05","Jakarta Timur","Matraman","12","0","201505"
"2015","06","Jakarta Timur","Matraman","17","0","201506"
"2015","07","Jakarta Timur","Matraman","6","0","201507"
"2015","08","Jakarta Timur","Matraman","0","0","201508"
"2015","09","Jakarta Timur","Matraman","3","0","201509"
"2015","10","Jakarta Timur","Matraman","0","1","201510"
"2015","11","Jakarta Timur","Matraman","5","0","201511"
"2015","12","Jakarta Timur","Matraman","4","0","201512"
"2015","01","Jakarta Timur","Pasar Rebo","6","0","201501"
"2015","02","Jakarta Timur","Pasar Rebo","6","0","201502"
"2015","03","Jakarta Timur","Pasar Rebo","8","0","201503"
"2015","04","Jakarta Timur","Pasar Rebo","11","0","201504"
"2015","05","Jakarta Timur","Pasar Rebo","14","0","201505"
"2015","06","Jakarta Timur","Pasar Rebo","8","0","201506"
"2015","07","Jakarta Timur","Pasar Rebo","9","0","201507"
"2015","08","Jakarta Timur","Pasar Rebo","2","0","201508"
"2015","09","Jakarta Timur","Pasar Rebo","3","0","201509"
"2015","10","Jakarta Timur","Pasar Rebo","2","0","201510"
"2015","11","Jakarta Timur","Pasar Rebo","2","0","201511"
"2015","12","Jakarta Timur","Pasar Rebo","2","0","201512"
"2015","01","Jakarta Timur","Pulo Gadung","5","0","201501"
"2015","02","Jakarta Timur","Pulo Gadung","8","0","201502"
"2015","03","Jakarta Timur","Pulo Gadung","18","0","201503"
"2015","04","Jakarta Timur","Pulo Gadung","50","0","201504"
"2015","05","Jakarta Timur","Pulo Gadung","24","0","201505"
"2015","06","Jakarta Timur","Pulo Gadung","28","0","201506"
"2015","07","Jakarta Timur","Pulo Gadung","11","0","201507"
"2015","08","Jakarta Timur","Pulo Gadung","4","0","201508"
"2015","09","Jakarta Timur","Pulo Gadung","0","0","201509"
"2015","10","Jakarta Timur","Pulo Gadung","6","0","201510"
"2015","11","Jakarta Timur","Pulo Gadung","6","0","201511"
"2015","12","Jakarta Timur","Pulo Gadung","5","0","201512"
"2015","01","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201501"
"2015","02","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201502"
"2015","03","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201503"
"2015","04","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","4","1","201504"
"2015","05","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","4","0","201505"
"2015","06","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201506"
"2015","07","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","1","0","201507"
"2015","08","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201508"
"2015","09","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201509"
"2015","10","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201510"
"2015","11","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201511"
"2015","12","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201512"
"2015","01","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201501"
"2015","02","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","1","0","201502"
"2015","03","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201503"
"2015","04","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","1","201504"
"2015","05","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201505"
"2015","06","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201506"
"2015","07","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201507"
"2015","08","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201508"
"2015","09","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201509"
"2015","10","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201510"
"2015","11","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201511"
"2015","12","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201512"
"2018","10","Jakarta Timur","Kramat Jati","3","0","201810"
"2018","11","Jakarta Timur","Kramat Jati","1","0","201811"
"2018","12","Jakarta Timur","Kramat Jati","2","0","201812"
"2018","01","Jakarta Timur","Makasar","0","0","201801"
"2018","02","Jakarta Timur","Makasar","3","0","201802"
"2018","03","Jakarta Timur","Makasar","1","0","201803"
"2018","04","Jakarta Timur","Makasar","4","0","201804"
"2018","05","Jakarta Timur","Makasar","7","0","201805"
"2018","06","Jakarta Timur","Makasar","4","0","201806"
"2018","07","Jakarta Timur","Makasar","7","0","201807"
"2018","08","Jakarta Timur","Makasar","7","0","201808"
"2018","09","Jakarta Timur","Makasar","6","0","201809"
"2018","10","Jakarta Timur","Makasar","4","0","201810"
"2018","11","Jakarta Timur","Makasar","5","0","201811"
"2018","12","Jakarta Timur","Makasar","3","0","201812"
"2018","01","Jakarta Timur","Matraman","7","0","201801"
"2018","02","Jakarta Timur","Matraman","2","0","201802"
"2018","03","Jakarta Timur","Matraman","12","0","201803"
"2018","04","Jakarta Timur","Matraman","23","0","201804"
"2018","05","Jakarta Timur","Matraman","18","0","201805"
"2018","06","Jakarta Timur","Matraman","12","0","201806"
"2018","07","Jakarta Timur","Matraman","13","0","201807"
"2018","08","Jakarta Timur","Matraman","8","0","201808"
"2018","09","Jakarta Timur","Matraman","3","0","201809"
"2018","10","Jakarta Timur","Matraman","1","0","201810"
"2018","11","Jakarta Timur","Matraman","5","0","201811"
"2018","12","Jakarta Timur","Matraman","3","0","201812"
"2018","01","Jakarta Timur","Pasar Rebo","11","0","201801"
"2018","02","Jakarta Timur","Pasar Rebo","7","0","201802"
"2018","03","Jakarta Timur","Pasar Rebo","8","0","201803"
"2018","04","Jakarta Timur","Pasar Rebo","17","0","201804"
"2018","05","Jakarta Timur","Pasar Rebo","10","0","201805"
"2018","06","Jakarta Timur","Pasar Rebo","6","0","201806"
"2018","12","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201812"
"2018","01","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201801"
"2018","02","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201802"
"2018","03","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201803"
"2018","04","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201804"
"2018","05","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201805"
"2018","06","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","4","0","201806"
"2018","07","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","1","0","201807"
"2018","08","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201808"
"2018","09","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201809"
"2018","10","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201810"
"2018","11","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","1","0","201811"
"2018","12","Kabupaten Kepulauan Seribu","Kep. Seribu Utara","0","0","201812"
"2020","12","Jakarta Barat","Kembangan","6","0","202012"
"2020","01","Jakarta Barat","Palmerah","8","0","202001"
"2020","02","Jakarta Barat","Palmerah","13","0","202002"
"2020","03","Jakarta Barat","Palmerah","29","0","202003"
"2020","04","Jakarta Barat","Palmerah","24","0","202004"
"2020","05","Jakarta Barat","Palmerah","8","0","202005"
"2020","06","Jakarta Barat","Palmerah","1","0","202006"
"2020","07","Jakarta Barat","Palmerah","0","0","202007"
"2020","08","Jakarta Barat","Palmerah","2","0","202008"
"2020","09","Jakarta Barat","Palmerah","0","0","202009"
"2018","07","Jakarta Timur","Pasar Rebo","13","0","201807"
"2018","08","Jakarta Timur","Pasar Rebo","5","0","201808"
"2018","09","Jakarta Timur","Pasar Rebo","4","0","201809"
"2018","10","Jakarta Timur","Pasar Rebo","2","0","201810"
"2018","11","Jakarta Timur","Pasar Rebo","1","0","201811"
"2018","12","Jakarta Timur","Pasar Rebo","12","0","201812"
"2018","01","Jakarta Timur","Pulo Gadung","3","0","201801"
"2018","02","Jakarta Timur","Pulo Gadung","10","0","201802"
"2018","03","Jakarta Timur","Pulo Gadung","12","0","201803"
"2018","04","Jakarta Timur","Pulo Gadung","19","0","201804"
"2018","05","Jakarta Timur","Pulo Gadung","20","0","201805"
"2018","06","Jakarta Timur","Pulo Gadung","12","0","201806"
"2018","07","Jakarta Timur","Pulo Gadung","5","0","201807"
"2018","08","Jakarta Timur","Pulo Gadung","5","0","201808"
"2018","09","Jakarta Timur","Pulo Gadung","1","0","201809"
"2018","10","Jakarta Timur","Pulo Gadung","5","0","201810"
"2018","11","Jakarta Timur","Pulo Gadung","1","0","201811"
"2018","12","Jakarta Timur","Pulo Gadung","5","0","201812"
"2018","01","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201801"
"2018","02","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201802"
"2018","03","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201803"
"2018","04","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201804"
"2018","05","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201805"
"2018","06","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201806"
"2018","07","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201807"
"2018","08","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201808"
"2018","09","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","1","0","201809"
"2018","10","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","1","0","201810"
"2018","11","Kabupaten Kepulauan Seribu","Kep. Seribu Selatan","0","0","201811"
"2020","06","Jakarta Selatan","Kebayoran Baru","10","0","202006"
"2020","07","Jakarta Selatan","Kebayoran Baru","5","0","202007"
"2020","08","Jakarta Selatan","Kebayoran Baru","2","0","202008"
"2020","09","Jakarta Selatan","Kebayoran Baru","3","0","202009"
"2020","10","Jakarta Selatan","Kebayoran Baru","0","0","202010"
"2020","11","Jakarta Selatan","Kebayoran Baru","1","0","202011"
"2020","12","Jakarta Selatan","Kebayoran Baru","1","0","202012"
"2020","01","Jakarta Selatan","Kebayoran Lama","4","0","202001"
"2020","02","Jakarta Selatan","Kebayoran Lama","2","0","202002"
"2020","03","Jakarta Selatan","Kebayoran Lama","22","0","202003"
"2020","04","Jakarta Selatan","Kebayoran Lama","10","0","202004"
"2020","05","Jakarta Selatan","Kebayoran Lama","4","0","202005"
"2020","06","Jakarta Selatan","Kebayoran Lama","7","0","202006"
"2020","07","Jakarta Selatan","Kebayoran Lama","5","0","202007"
"2020","08","Jakarta Selatan","Kebayoran Lama","0","0","202008"
"2020","09","Jakarta Selatan","Kebayoran Lama","0","0","202009"
"2020","10","Jakarta Selatan","Kebayoran Lama","1","0","202010"
"2020","11","Jakarta Selatan","Kebayoran Lama","0","0","202011"
"2020","12","Jakarta Selatan","Kebayoran Lama","0","0","202012"
"2020","01","Jakarta Selatan","Mampang Prapatan","8","0","202001"
"2020","02","Jakarta Selatan","Mampang Prapatan","21","0","202002"
"2020","03","Jakarta Selatan","Mampang Prapatan","31","0","202003"
"2020","04","Jakarta Selatan","Mampang Prapatan","13","0","202004"
"2020","05","Jakarta Selatan","Mampang Prapatan","12","0","202005"
"2020","06","Jakarta Selatan","Mampang Prapatan","8","0","202006"
"2020","07","Jakarta Selatan","Mampang Prapatan","3","0","202007"
"2020","08","Jakarta Selatan","Mampang Prapatan","3","0","202008"
"2020","09","Jakarta Selatan","Mampang Prapatan","2","0","202009"
"2020","10","Jakarta Selatan","Mampang Prapatan","4","0","202010"
"2020","11","Jakarta Selatan","Mampang Prapatan","2","0","202011"
"2020","12","Jakarta Selatan","Mampang Prapatan","1","0","202012"
"2020","01","Jakarta Selatan","Pancoran","4","0","202001"
"2020","02","Jakarta Selatan","Pancoran","7","0","202002"
"2020","03","Jakarta Selatan","Pancoran","18","0","202003"
"2020","04","Jakarta Selatan","Pancoran","17","0","202004"
"2020","05","Jakarta Selatan","Pancoran","11","0","202005"
"2020","06","Jakarta Selatan","Pancoran","2","0","202006"
"2020","07","Jakarta Selatan","Pancoran","0","0","202007"
"2020","08","Jakarta Selatan","Pancoran","1","0","202008"
"2020","09","Jakarta Selatan","Pancoran","2","0","202009"
"2020","10","Jakarta Selatan","Pancoran","0","0","202010"
"2020","11","Jakarta Selatan","Pancoran","3","0","202011"
"2020","12","Jakarta Selatan","Pancoran","3","0","202012"
"2020","01","Jakarta Selatan","Pasar Minggu","9","0","202001"
"2020","02","Jakarta Selatan","Pasar Minggu","25","0","202002"
"2020","03","Jakarta Selatan","Pasar Minggu","35","0","202003"
"2020","04","Jakarta Selatan","Pasar Minggu","16","0","202004"
"2020","05","Jakarta Selatan","Pasar Minggu","14","0","202005"
"2020","06","Jakarta Selatan","Pasar Minggu","24","0","202006"
"2020","07","Jakarta Selatan","Pasar Minggu","12","0","202007"
"2020","08","Jakarta Selatan","Pasar Minggu","1","0","202008"
"2020","09","Jakarta Selatan","Pasar Minggu","1","0","202009"
"2020","10","Jakarta Selatan","Pasar Minggu","0","0","202010"
"2020","11","Jakarta Selatan","Pasar Minggu","1","0","202011"
"2020","12","Jakarta Selatan","Pasar Minggu","1","0","202012"
"2020","01","Jakarta Selatan","Pesanggrahan","18","0","202001"
"2020","02","Jakarta Selatan","Pesanggrahan","52","0","202002"
"2020","03","Jakarta Selatan","Pesanggrahan","68","0","202003"
"2020","04","Jakarta Selatan","Pesanggrahan","31","0","202004"
"2020","05","Jakarta Selatan","Pesanggrahan","30","0","202005"
"2020","06","Jakarta Selatan","Pesanggrahan","13","0","202006"
"2020","07","Jakarta Selatan","Pesanggrahan","5","0","202007"
"2020","08","Jakarta Selatan","Pesanggrahan","4","0","202008"
"2020","09","Jakarta Selatan","Pesanggrahan","2","0","202009"
"2020","10","Jakarta Selatan","Pesanggrahan","2","0","202010"
"2020","11","Jakarta Selatan","Pesanggrahan","1","0","202011"
"2020","12","Jakarta Selatan","Pesanggrahan","1","0","202012"
"2020","01","Jakarta Selatan","Setia Budi","0","0","202001"
"2020","02","Jakarta Selatan","Setia Budi","16","0","202002"
"2020","03","Jakarta Selatan","Setia Budi","19","0","202003"
"2020","04","Jakarta Selatan","Setia Budi","28","0","202004"
"2020","05","Jakarta Selatan","Setia Budi","6","0","202005"
"2020","06","Jakarta Selatan","Setia Budi","6","0","202006"
"2020","07","Jakarta Selatan","Setia Budi","5","0","202007"
"2020","08","Jakarta Selatan","Setia Budi","0","0","202008"
"2020","09","Jakarta Selatan","Setia Budi","0","0","202009"
"2020","10","Jakarta Selatan","Setia Budi","0","0","202010"
"2020","11","Jakarta Selatan","Setia Budi","0","0","202011"
"2020","12","Jakarta Selatan","Setia Budi","0","0","202012"
"2020","01","Jakarta Selatan","Tebet","0","0","202001"
"2020","02","Jakarta Selatan","Tebet","5","0","202002"
"2020","03","Jakarta Selatan","Tebet","23","0","202003"
"2020","04","Jakarta Selatan","Tebet","22","0","202004"
"2020","05","Jakarta Selatan","Tebet","13","0","202005"
"2020","06","Jakarta Selatan","Tebet","6","0","202006"
"2020","07","Jakarta Selatan","Tebet","4","0","202007"
"2020","08","Jakarta Selatan","Tebet","0","0","202008"
"2020","09","Jakarta Selatan","Tebet","1","0","202009"
"2020","10","Jakarta Selatan","Tebet","1","0","202010"
"2020","11","Jakarta Selatan","Tebet","0","0","202011"
"2020","12","Jakarta Selatan","Tebet","0","0","202012"
"2020","01","Jakarta Timur","Cakung","4","0","202001"
"2020","02","Jakarta Timur","Cakung","11","0","202002"
"2020","03","Jakarta Timur","Cakung","73","0","202003"
"2020","04","Jakarta Timur","Cakung","56","0","202004"
"2020","05","Jakarta Timur","Cakung","68","0","202005"
"2020","06","Jakarta Timur","Cakung","17","0","202006"
"2020","07","Jakarta Timur","Cakung","8","0","202007"
"2020","08","Jakarta Timur","Cakung","0","0","202008"
"2020","09","Jakarta Timur","Cakung","3","0","202009"
"2020","10","Jakarta Timur","Cakung","1","0","202010"
"2020","11","Jakarta Timur","Cakung","0","0","202011"
"2020","12","Jakarta Timur","Cakung","3","0","202012"
"2020","01","Jakarta Timur","Cipayung","9","0","202001"
"2020","02","Jakarta Timur","Cipayung","13","0","202002"
"2020","03","Jakarta Timur","Cipayung","38","0","202003"
"2020","04","Jakarta Timur","Cipayung","20","0","202004"
"2020","05","Jakarta Timur","Cipayung","23","0","202005"
"2020","06","Jakarta Timur","Cipayung","11","0","202006"
"2020","07","Jakarta Timur","Cipayung","5","0","202007"
"2020","08","Jakarta Timur","Cipayung","1","0","202008"
"2020","09","Jakarta Timur","Cipayung","2","0","202009"
"2020","10","Jakarta Timur","Cipayung","0","0","202010"
"2020","11","Jakarta Timur","Cipayung","4","0","202011"
"2020","12","Jakarta Timur","Cipayung","6","0","202012"
"2020","01","Jakarta Timur","Ciracas","10","0","202001"
"2020","02","Jakarta Timur","Ciracas","12","0","202002"
"2020","03","Jakarta Timur","Ciracas","25","0","202003"
"2020","04","Jakarta Timur","Ciracas","10","0","202004"
"2020","05","Jakarta Timur","Ciracas","22","0","202005"
"2020","06","Jakarta Timur","Ciracas","9","0","202006"
"2020","07","Jakarta Timur","Ciracas","7","0","202007"
"2020","08","Jakarta Timur","Ciracas","8","0","202008"
"2020","09","Jakarta Timur","Ciracas","2","0","202009"
"2020","10","Jakarta Timur","Ciracas","3","0","202010"
"2020","11","Jakarta Timur","Ciracas","7","0","202011"
"2020","12","Jakarta Timur","Ciracas","14","0","202012"
"2020","01","Jakarta Timur","Duren Sawit","9","0","202001"
"2020","02","Jakarta Timur","Duren Sawit","25","0","202002"
"2020","03","Jakarta Timur","Duren Sawit","43","0","202003"
"2020","04","Jakarta Timur","Duren Sawit","85","0","202004"
"2020","05","Jakarta Timur","Duren Sawit","35","0","202005"
"2020","06","Jakarta Timur","Duren Sawit","17","0","202006"
"2020","07","Jakarta Timur","Duren Sawit","1","0","202007"
"2020","08","Jakarta Timur","Duren Sawit","2","0","202008"
"2020","09","Jakarta Timur","Duren Sawit","1","0","202009"
"2020","10","Jakarta Timur","Duren Sawit","0","0","202010"
"2020","11","Jakarta Timur","Duren Sawit","0","0","202011"
"2020","12","Jakarta Timur","Duren Sawit","0","0","202012"
"2020","01","Jakarta Timur","Jatinegara","9","0","202001"
"2020","02","Jakarta Timur","Jatinegara","19","0","202002"
"2020","03","Jakarta Timur","Jatinegara","34","0","202003"
"2020","04","Jakarta Timur","Jatinegara","38","0","202004"
"2020","05","Jakarta Timur","Jatinegara","16","0","202005"
"2020","06","Jakarta Timur","Jatinegara","7","0","202006"
"2020","07","Jakarta Timur","Jatinegara","4","0","202007"
"2020","08","Jakarta Timur","Jatinegara","5","0","202008"
"2020","09","Jakarta Timur","Jatinegara","0","0","202009"
"2020","10","Jakarta Timur","Jatinegara","0","0","202010"
"2020","11","Jakarta Timur","Jatinegara","0","0","202011"
"2020","12","Jakarta Timur","Jatinegara","1","0","202012"
"2020","01","Jakarta Timur","Kramat Jati","7","0","202001"
"2020","02","Jakarta Timur","Kramat Jati","23","0","202002"
"2020","03","Jakarta Timur","Kramat Jati","57","0","202003"
"2020","04","Jakarta Timur","Kramat Jati","30","0","202004"
"2020","05","Jakarta Timur","Kramat Jati","41","1","202005"
"2020","06","Jakarta Timur","Kramat Jati","18","0","202006"
"2020","07","Jakarta Timur","Kramat Jati","8","0","202007"
"2020","08","Jakarta Timur","Kramat Jati","6","0","202008"
"2020","09","Jakarta Timur","Kramat Jati","2","0","202009"
"2020","10","Jakarta Timur","Kramat Jati","3","0","202010"
"2020","11","Jakarta Timur","Kramat Jati","4","0","202011"
"2020","12","Jakarta Timur","Kramat Jati","4","0","202012"
"2020","01","Jakarta Timur","Makasar","10","0","202001"
"2020","02","Jakarta Timur","Makasar","7","0","202002"
"2020","03","Jakarta Timur","Makasar","22","0","202003"
"2020","04","Jakarta Timur","Makasar","22","0","202004"
